task,epoch,batch,loss,confidence,pain_fired,lability_mean,vairagya_protection_fc1,shraddha,bhaya,vairagya,spanda,viveka_signal,buddhi,chitta,manas,samskara_mean,moha_fraction,retrograde_fired,manas_peak_fraction
0,3,12,1.825435,0.399294,0,1.003485,0.0,0.39456,0.0,0.3834,0.035182,0.368303,0.485726,0.0,1.0,0.003293,0.0,0,0.493652
0,3,13,1.879503,0.384377,0,1.003311,0.0,0.393542,0.0,0.383448,0.035079,0.368624,0.488291,0.0,1.0,0.003319,0.0,0,0.479492
0,3,14,1.870449,0.337555,0,1.003145,0.0,0.387943,0.0,0.381154,0.035973,0.368003,0.490844,0.0,1.0,0.00336,0.0,0,0.450684
0,3,15,1.796215,0.347455,0,1.002988,0.0,0.383894,0.0,0.379469,0.036591,0.367592,0.493383,0.0,1.0,0.003401,0.0,0,0.463379
0,3,16,1.734172,0.374983,0,1.002838,0.0,0.383003,0.0,0.379245,0.036597,0.36774,0.49591,0.0,1.0,0.003435,0.0,0,0.479004
0,3,17,1.736066,0.386205,0,1.002697,0.0,0.383323,0.0,0.379593,0.0367,0.368109,0.498424,0.0,1.0,0.003471,0.0,0,0.471191
0,3,18,1.862577,0.40492,0,1.002562,0.0,0.385483,0.0,0.380859,0.035707,0.368845,0.500926,0.0,1.0,0.003494,0.0,0,0.482422
0,3,19,1.694662,0.354809,0,1.002434,0.0,0.382415,0.0,0.379556,0.036281,0.368564,0.503415,0.0,1.0,0.003536,0.0,0,0.445801
0,3,20,1.859169,0.349164,0,1.002312,0.0,0.37909,0.0,0.378037,0.036446,0.368176,0.505891,0.0,1.0,0.003575,0.0,0,0.475586
0,3,21,1.678602,0.360247,0,1.002196,0.0,0.377206,0.0,0.377147,0.0357,0.368018,0.508356,0.0,1.0,0.003601,0.0,0,0.439941
0,3,22,1.803668,0.381379,0,1.002087,0.0,0.377623,0.0,0.377359,0.035298,0.368285,0.510808,0.0,1.0,0.00363,0.0,0,0.484375
0,3,23,1.841675,0.336879,0,1.001982,0.0,0.373549,0.0,0.375335,0.037028,0.367657,0.513248,0.0,1.0,0.003687,0.0,0,0.427734
0,3,24,1.76545,0.36921,0,1.001883,0.0,0.373115,0.0,0.375029,0.036946,0.367688,0.515675,0.0,1.0,0.003723,0.0,0,0.479004
0,3,25,1.733049,0.377193,0,1.001789,0.0,0.373523,0.0,0.375137,0.037565,0.367878,0.518091,0.0,1.0,0.00377,0.0,0,0.47168
0,3,26,1.875577,0.398942,0,1.0017,0.0,0.376065,0.0,0.376327,0.038157,0.368499,0.520495,0.0,1.0,0.003817,0.0,0,0.475098
0,3,27,1.801659,0.387926,0,1.001614,0.0,0.377251,0.0,0.376907,0.039413,0.368888,0.522886,0.0,1.0,0.003877,0.0,0,0.483398
0,3,28,1.774186,0.373907,0,1.001534,0.0,0.376916,0.0,0.376757,0.041003,0.368988,0.525266,0.0,1.0,0.003945,0.0,0,0.491699
0,3,29,1.864823,0.3652,0,1.001457,0.0,0.375745,0.0,0.376179,0.04374,0.368913,0.527633,0.0,1.0,0.004032,0.0,0,0.452637
